TELERIDE_NUMBER,STOP_NAME,STATUS,point
3806,EB 110 AV SE @ 42 ST SE,INACTIVE,POINT (-113.973525193876 50.9559944398071)
8792,NB Centre ST N @ 43 AV N,ACTIVE,POINT (-114.062320216502 51.0917572140985)
7436,WB 48 AV NW @ North Haven DR,ACTIVE,POINT (-114.086956775872 51.0988324245926)
7593,EB 64 AV NE @ Martingrove DR,ACTIVE,POINT (-113.951574762585 51.1105077098596)
8350,SB Evanston DR @ Evansborough GA NW,ACTIVE,POINT (-114.121812514864 51.1792346125236)
8372,SB Hamptons BV @ Hamptons GR NW,ACTIVE,POINT (-114.16165729935 51.1430710024164)
6693,NB Signal Hill HT @ Signal Hill CI SW,INACTIVE,POINT (-114.166809784831 51.0308713550863)
6796,SB 16 AV NW @ Monterey AV,ACTIVE,POINT (-114.159817263374 51.0691539802514)
9814,WB 17 AV SE @ 60 ST SE,INACTIVE,POINT (-113.94782148475 51.0380084148715)
6024,NB 28 ST NE @ 10 AV NE,ACTIVE,POINT (-113.993172190806 51.0622932494461)
8886,WB 106 AV SE @ 52 ST SE,ACTIVE,POINT (-113.96034331019 50.9578646274791)
3458,WB Symons Valley PY (128 Av NW) @ Nolan Hill RI NW,ACTIVE,POINT (-114.157050645731 51.1682258102267)
2570,NB Grey Eagle Blvd @ Grey Eagle Dr SW,ACTIVE,POINT (-114.142497269052 51.003916966419)
6652,SB Centre ST N @ 38 AV N,ACTIVE,POINT (-114.062538118352 51.0867435662546)
3547,EB Royal Vista DR @ Royal Vista LI NW,INACTIVE,POINT (-114.203016742982 51.1504947322988)
3618,EB Mckenzie Towne LI @ Promenade WY SE,ACTIVE,POINT (-113.958435879771 50.912541166376)
6039,WB 64 AV NE @ 4 ST NE,ACTIVE,POINT (-114.057903498309 51.1106971454028)
7648,SB McKenzie Towne DR @ Inverness PA SE,ACTIVE,POINT (-113.969307994427 50.911160918472)
5839,EB Ogden RD @ 15A ST SE,ACTIVE,POINT (-114.023014981941 51.0185506330247)
6393,SB Shawinigan DR @ Shawbrooke DR SW,ACTIVE,POINT (-114.086831368991 50.9059154508184)
2181,NB Ogden RD @ 78 AV SE,ACTIVE,POINT (-113.998665207493 50.982975989443)
6199,EB Beddington DR @ Centre ST N,ACTIVE,POINT (-114.070853670645 51.1289221894934)
7312,NB 37 ST SW @ 45 AV SW,ACTIVE,POINT (-114.141040409882 51.0150150783991)
4485,WB Dover Ridge DR @ Dover Meadow CL SE,ACTIVE,POINT (-113.979020065004 51.0211804527912)
8107,WB Auburn BAY BV @ Auburn Shores WY SE,ACTIVE,POINT (-113.957017958078 50.8853844185798)
9940,SB Ogden RD @ 78 AVE,ACTIVE,POINT (-113.998950071871 50.9828897654015)
6991,NB Hidden Valley DR @ 100 Hidden Vale PL NW,ACTIVE,POINT (-114.104391139929 51.1455617845622)
6918,WB Citadel WY @ Citadel Meadow PT NW,ACTIVE,POINT (-114.18744636562 51.1469334132154)
8585,Saddletowne LRT Station SB,ACTIVE,POINT (-113.948356504814 51.1250990622318)
5722,WB 32 AV NE @ 26 ST NE,ACTIVE,POINT (-113.998957495328 51.0816373438964)
5379,EB 2 AV NW@ 6 ST NW,ACTIVE,POINT (-114.077439721931 51.0583428262047)
2427,SB 53 ST NW @ Dalhart RD,ACTIVE,POINT (-114.158451400763 51.1116494538109)
9120,SB Woodbine BV @ S. Leg Wood Valley DR SW,ACTIVE,POINT (-114.132560437314 50.9384317243133)
5622,SB 14 ST SW @ 6 AV SW,ACTIVE,POINT (-114.094883377173 51.0462302319892)
3650,Canyon Meadows Stn (NB Lake Fraser Dr),INACTIVE,POINT (-114.066841480861 50.9370204044152)
2873,WB 75 AV @ 4A ST SW,ACTIVE,POINT (-114.07451347622 50.9861438902135)
5971,NB Bonaventure DR @ S. of Fairmount DR SE,ACTIVE,POINT (-114.060161304486 50.9527761719569)
9145,EB Lake Bonavista DR @ Lake Mead DR SE,ACTIVE,POINT (-114.055207693206 50.9381063121774)
6420,Southland LRT Station EB,ACTIVE,POINT (-114.077950020364 50.9645386321801)
2196,WB Symons Valley Py (128 Av NW) @ Kincora Ga NW,ACTIVE,POINT (-114.147955230472 51.1681895368591)
4568,EB 9 AV SW @ 9 ST SW,ACTIVE,POINT (-114.084265487668 51.0451200916345)
2406,EB Cityscape DR @ Cityscape PS NE,ACTIVE,POINT (-113.961721180794 51.1522406763055)
6288,NB Woodpark BV @ Woodview DR SW,ACTIVE,POINT (-114.108753183763 50.941945956933)
5886,WB 14 AV SE @ 27 ST SE,ACTIVE,POINT (-113.996122185496 51.0405472724474)
4700,SB 16 ST SW @ 40 AV SW,ACTIVE,POINT (-114.100586512995 51.0177503445067)
9568,NB Brentwood RD @ N. of Charleswood DR NW,ACTIVE,POINT (-114.127006156284 51.0848928996645)
6577,SB MacEwan DR @ MacEwan Park CL NW,ACTIVE,POINT (-114.116545562048 51.1375421963995)
5511,SB 14 ST NW @ 6 AV NW,ACTIVE,POINT (-114.094842991723 51.0571309739224)
5590,EB 1 AV NE @ 7 ST NE,ACTIVE,POINT (-114.045110489153 51.0532027734355)
9522,NB Prestwick CI @ Prestwick MR SE,ACTIVE,POINT (-113.971505612933 50.9263928946275)
8125,WB Auburn Bay BV @ Auburn Bay ST SE,ACTIVE,POINT (-113.951980831687 50.8865212190838)
4877,SB Hunterview DR @ Hunterburn HL NW,ACTIVE,POINT (-114.083082794073 51.1174719219397)
6156,EB Ranchlands BV @ Nose Hill DR NW,ACTIVE,POINT (-114.197491558301 51.1236988754853)
2917,SB Carrington BV @ 144 AV NW,INACTIVE,POINT (-114.090384353353 51.1838444207576)
9611,EB 9 AV SE @ 8 ST SE,INACTIVE,POINT (-114.04088755145 51.0431114678342)
4536,EB Ogden RD @ 16A ST SE,ACTIVE,POINT (-114.020121872242 51.0185218016593)
2018,NB Country Village LI south of Country Village Rd,ACTIVE,POINT (-114.067642083272 51.1582968494649)
9269,SB Strathcona BV @ Bow TR SW,ACTIVE,POINT (-114.182989898973 51.051015183121)
6933,SB Coventry DR @ Coverdale RD NE,ACTIVE,POINT (-114.04365620355 51.1594762723691)
4267,NB Harvest Hills BV @ Harvest Oak DR NE,ACTIVE,POINT (-114.064719943863 51.152145731571)
4436,WB 60 AV SW @ 3 ST SW,INACTIVE,POINT (-114.070044892675 50.9990052248806)
8139,WB Skyview Ranch RD @ Skyview Ranch ST NE,ACTIVE,POINT (-113.956086937528 51.1630211383932)
7144,EB Scenic Acres BV @ Scurfield WY NW,ACTIVE,POINT (-114.214134668021 51.1193207191107)
4041,SB 24 ST NW @ Charlebois DR,ACTIVE,POINT (-114.118012080988 51.0825485875898)
6729,WB 14 AV NW @ 14 ST NW,ACTIVE,POINT (-114.098079849861 51.0644792642829)
5907,WB 6 AV SW @ 11 ST SW,ACTIVE,POINT (-114.089303586656 51.0482860355801)
2040,NB Chinook Stn - IB on OB track,INACTIVE,POINT (-114.066184622446 50.9950089612591)
9533,NB Saddletowne CI @ Taravista DR NE,ACTIVE,POINT (-113.94425304164 51.1220639365614)
9162,SB Lake Michigan DR @ Lake Sylvan DR SE,ACTIVE,POINT (-114.031318928618 50.9423583043651)
6463,SB Lake Bonavista DR @ Lake Aspen RD SE,ACTIVE,POINT (-114.065610423985 50.9460771158593)
8046,NB 10 ST NW @ 5 AV NW,ACTIVE,POINT (-114.085801277155 51.0574723851103)
5443,SB Harvest Hills BV @ 96 AV NE,ACTIVE,POINT (-114.070044556103 51.1420360912863)
8760,SB Auburn Bay AV @ Auburn Sound MR SE,ACTIVE,POINT (-113.959133266881 50.8939490994039)
5892,SB 28 ST SE @ 26 AV SE,ACTIVE,POINT (-113.992105171996 51.030099576114)
9601,WB Bridlewood AV @ Bridlemeadows CM SW,ACTIVE,POINT (-114.114996467651 50.8974495017367)
5441,EB Bow Valley LN @ 11 ST NE,ACTIVE,POINT (-114.036235989792 51.0489211709675)
8964,SB Cambrian DR @ Rosetree RD NW,ACTIVE,POINT (-114.088077360045 51.0800971906508)
3486,WB 8 AV SE @ 58 ST SE,ACTIVE,POINT (-113.950406443774 51.0452423527284)
6171,EB 17 AV SE @ 52 ST SE,ACTIVE,POINT (-113.957737109432 51.037790448257)
3777,EB Springbluff BV @ Springbank WY SW,ACTIVE,POINT (-114.194308185051 51.0205347689224)
5177,WB 6 AV SW@ 2 ST SW,INACTIVE,POINT (-114.068677941714 51.0476981714283)
7715,NB 1A ST SW @ 60 AV SW,ACTIVE,POINT (-114.067525220497 50.9993125485735)
8496,SB 36 ST SE @ 48 AV SE,INACTIVE,POINT (-113.976264525909 51.0100541614909)
6261,WB Chaparral DR @ Chapala DR SE,ACTIVE,POINT (-114.030527320429 50.8855250753529)
5309,WB 26 AV SW @ Crowchild TR,ACTIVE,POINT (-114.11870882309 51.0302070721402)
6811,NB Franklin CTrain Station,ACTIVE,POINT (-113.994603780136 51.047029590736)
9886,WB Tuscany Springs BV @ Tuscany Springs PL NW,ACTIVE,POINT (-114.241524266765 51.1347844493828)
5501,EB McKenzie Towne BV @ McKenzie Towne AV SE,ACTIVE,POINT (-113.960943132455 50.9176897121545)
4840,EB Coventry Hills WY @ Covehaven VW NE,ACTIVE,POINT (-114.05802418717 51.1640933442718)
3404,SB 63 ST NW @ 32 AV NW,INACTIVE,POINT (-114.180984374215 51.0812932605979)
5633,NB Oakfield DR @ Cedarille DR SW,ACTIVE,POINT (-114.132245679622 50.960191640648)
7717,EB 58 AV SE @ 1 ST SE,ACTIVE,POINT (-114.061797407075 51.001300327035)
6959,WB Palm WY @ E. of Cottonwoods ST NW,INACTIVE,POINT (-114.224829308723 51.0942105298971)
4272,WB 1 AV SW @ 7 ST SW,INACTIVE,POINT (-114.078100363247 51.052386766437)
9725,EB Panorama Hills WY NW @ Panorama Hills BV NW,ACTIVE,POINT (-114.076770902065 51.1533652356469)
9786,EB Bowness RD @ 70 ST NW,ACTIVE,POINT (-114.190299338852 51.0888968817989)
7771,WB Signal Hill DR @ Signal Hill PT SW,ACTIVE,POINT (-114.173610329033 51.0217895633032)
6124,SB 6 ST SE @ Allandale CL,INACTIVE,POINT (-114.048546685709 50.9722270620499)
5141,SB @ Penbrooke Terminal,ACTIVE,POINT (-113.9415425318 51.0518854818048)
5045,EB Kensington RD @ Kensington CR NW,ACTIVE,POINT (-114.089842344113 51.05243709362)
5738,SB 4 ST NW @ S. of 72 AV NW,ACTIVE,POINT (-114.071640218812 51.1162682327082)
2290,SB Redstone ST @ Redstone WY NE,ACTIVE,POINT (-113.962184241154 51.1663684850445)
8575,NB Saddlebrook DR @ Saddlelake DR NE,ACTIVE,POINT (-113.929656656725 51.125774015423)
9876,Crowfoot LRT Station,ACTIVE,POINT (-114.207961573912 51.1235717309746)
9233,SB Parkland BV @ 200 Parkglen PL SE,ACTIVE,POINT (-114.025896409783 50.9209198377313)
4404,WB Whitehorn DR @ Whitehorn CR NE,ACTIVE,POINT (-113.970430012066 51.0848407190217)
4304,EB Panamount BV @ Panamount LN NW,ACTIVE,POINT (-114.081983607532 51.1571113841429)
6388,WB 32 AV NE @ 19 ST NE,ACTIVE,POINT (-114.012698004843 51.0815937881555)
5733,WB 16 AV NW @ 6 ST NW,ACTIVE,POINT (-114.077033231934 51.0670576653704)
6410,NB 6 ST SE @ 8 AV SE,INACTIVE,POINT (-114.048147376028 51.0447254034796)
4581,WB 6 AV SW @ 8 ST SW,INACTIVE,POINT (-114.081581443889 51.0480933108034)
8592,WB Arbour Crest DR @ Arbour Crest TC NW,ACTIVE,POINT (-114.206719955672 51.138221186169)
6597,SB Crowchild T R@ 26 AV SW Overpass,INACTIVE,POINT (-114.118301117623 51.030340928333)
7576,WB Sunridge BV @ 26 ST NE,ACTIVE,POINT (-113.998959325719 51.0769779952506)
5935,WB 52 AV NW @ Bannerman DR,ACTIVE,POINT (-114.134476653764 51.1010330347554)
7327,EB Sandstone DR @ Sandpiper RD NW,ACTIVE,POINT (-114.099005354613 51.1397795301816)
9579,NB Evanston VW @ Evanscreek CO NW,ACTIVE,POINT (-114.121238736364 51.1673403431565)
8279,SB 52 ST SE @ 72 AV SE,ACTIVE,POINT (-113.958722201525 50.9889906206334)
5918,SB Edmonton TR @ 8 AV NE,ACTIVE,POINT (-114.054592474636 51.0598556704062)
5326,SB Edgemont DR @ Edgemont PL NW,ACTIVE,POINT (-114.147572009559 51.1143328224619)
4668,SB Barlow TR @ Country Hills BV NE,ACTIVE,POINT (-114.001942725507 51.1533315905968)
5166,SB Centre ST N @ Bergen RD N,ACTIVE,POINT (-114.071574037298 51.1286074374845)
5220,WB Scenic Acres DR@ Scimitar PT NW,ACTIVE,POINT (-114.214800952641 51.1110975768146)
4040,SB 24 ST NW @ Chicoutimi DR,ACTIVE,POINT (-114.117996871139 51.0848598668882)
5924,SB 19 AV NW @ 51 ST NW,INACTIVE,POINT (-114.165452137356 51.0776289447788)
7451,WB Country Hills BV @ Coventry Hills BV NE,ACTIVE,POINT (-114.053393403919 51.1543792559757)
6774,EB Hawkwood DR @ Hawkwood RD NW,ACTIVE,POINT (-114.186419168156 51.1266798577319)
8614,EB Springbank BV @ Spring CR SW,ACTIVE,POINT (-114.195482219599 51.018332284693)
3375,EB Council WY @ 11 ST SW,ACTIVE,POINT (-114.089765336707 51.0241517232574)
8483,SB Signall Hill DR @ Sienna Ridge LD SW,ACTIVE,POINT (-114.177338115606 51.024749059948)
8881,WB Wentworth DR @ W. of 85 ST SW,ACTIVE,POINT (-114.211926427731 51.0570163873463)
3518,NB Copperpond BV @ Copperpond ST SE,ACTIVE,POINT (-113.918357701017 50.9179506052542)
3469,Bridgeland / Memorial wb,INACTIVE,POINT (-114.040638196176 51.0493485353026)
2585,EB Redstone DR @ Redstone GR,INACTIVE,POINT (-113.965753789077 51.1683285553362)
8264,EB 17 AV SE @ 38 ST SE,ACTIVE,POINT (-113.978141828904 51.0377446233055)
2890,WB Heritage DR @ Glendeer CI SE,ACTIVE,POINT (-114.035826446432 50.9871989285647)
6684,NB Sarcee RD @ Richardson WY SW,ACTIVE,POINT (-114.138525169188 51.0132534419265)
7359,NB 11 ST NE @ 65 AV NE,ACTIVE,POINT (-114.036288093156 51.1124175376727)
7115,NB Silver Springs DR @ S of Silver Springs HILL NW,ACTIVE,POINT (-114.184795981325 51.1061330399635)
9693,Martindale LRT Station SB (Martindale BV),ACTIVE,POINT (-113.967501211809 51.1171467294542)
2587,EB Skyview Ranch RD @ Skyview Ranch BV (proposed),INACTIVE,POINT (-113.951706538689 51.1628260174585)
2295,WB Aero WY @ Aero CO NE,ACTIVE,POINT (-114.029232799018 51.1310817125544)
6552,WB Edgebrook DR @ Edgebrook RD NW,ACTIVE,POINT (-114.135717591104 51.1303951750786)
7255,SB Bannister RD @ 153 AV SE,ACTIVE,POINT (-114.066307906334 50.9148819092527)
7700,NB 4 ST SW @ 24 AV SW,ACTIVE,POINT (-114.071375944098 51.0318538971475)
7749,SB 11 ST SE @ S of 46 AV SE,INACTIVE,POINT (-114.037406625653 51.0091211782571)
4187,WB Cedarille DR @ Oakfield DR SW,ACTIVE,POINT (-114.132995851688 50.9598053018954)
8528,EB 1 AV NE @ Edmonton TR,ACTIVE,POINT (-114.04983476051 51.053196284412)
5458,EB Promenade WY @ Promenade PA SE,ACTIVE,POINT (-113.963154202611 50.9134565730062)
5643,EB Southland DR @ Elbow DR SW,ACTIVE,POINT (-114.084419402793 50.9634294418764)
3601,NB 52 ST SE @ Mahogany ST,ACTIVE,POINT (-113.942968393349 50.8971480373303)
8636,Saddletown LRT Station NB,ACTIVE,POINT (-113.948745530669 51.1244669785086)
4055,EB 48 ST NW @ 20 AV NW,INACTIVE,POINT (-114.161044592355 51.0763885768143)
2055,EB Nolan Hill DR @ Nolanfield PT NW,ACTIVE,POINT (-114.165279591566 51.1785364636929)
7747,SB 11 ST SE @ 46 AV SE,INACTIVE,POINT (-114.036933267021 51.0111780115256)
6110,Braeside Station (NB),ACTIVE,POINT (-114.117708931655 50.954589498896)
2114,EB Auburn Bay DR @ Auburn Glen DR SE,ACTIVE,POINT (-113.950631841207 50.8986988274398)
8996,WB Norfolk DR @ Nottingham RD NW,ACTIVE,POINT (-114.083470276957 51.1058783147547)
9550,NB Saddleridge DR @ Saddleback RD NE,INACTIVE,POINT (-113.951463459763 51.1280360820265)
4447,SB 3 ST SW @ 61 AV SW,INACTIVE,POINT (-114.069694298528 50.9979413179622)
4353,EB 14 AV SE @ 47 ST SE,INACTIVE,POINT (-113.965110342892 51.0408877343235)
6242,NB Edmonton TR @ 8 AV NE,ACTIVE,POINT (-114.054447108285 51.0601218511715)
5050,EB 7 AV SW @ 6 ST SW,INACTIVE,POINT (-114.076353854399 51.0468112089658)
6978,WB 40 AV NW @ 40 ST NW,ACTIVE,POINT (-114.147859267259 51.0883271775845)
9832,EB Kensington RD @ Crowchild TR NW,ACTIVE,POINT (-114.117073772903 51.052401898856)
5368,NB 14 ST SW@ Quebec AV,ACTIVE,POINT (-114.094584486208 51.0298071828514)
6256,EB Castleridge DR @ Castlepark RD NE,ACTIVE,POINT (-113.952678204177 51.1080718617564)
7031,EB Douglas Woods DR @ Douglas Woods PL SE,ACTIVE,POINT (-113.998188346747 50.9463320699168)
7921,EB 17 AV SW @ 10 ST SW,ACTIVE,POINT (-114.08618608786 51.0377112850504)
8001,SB 22 ST NE @ Aerial PL,ACTIVE,POINT (-114.006094063904 51.1208297185062)
9258,SB Woodfield RD @ Woodpark BV SW,ACTIVE,POINT (-114.12462043199 50.9358346947003)
9059,WB Beddington BV @ Bermuda RD NW,ACTIVE,POINT (-114.080667196669 51.1290328513097)
8671,NB 24 ST SE @ 114 AV SE,ACTIVE,POINT (-114.000456006455 50.9540776102339)
7889,EB Martindale BV @ Martinbrook RD NE,ACTIVE,POINT (-113.958558627368 51.1142607510412)
4617,EB Regal CR @ 6 ST NE,ACTIVE,POINT (-114.047698526361 51.0632166014771)
7240,WB Arbour Lake WY @ Arbour Estates WY NW,ACTIVE,POINT (-114.197115804445 51.1332061310863)
7625,NB 53 ST NW @ Dalhousie DR,ACTIVE,POINT (-114.161547377757 51.1082779505788)
4172,SB Strathcona DR @ Strathcona HL SW,ACTIVE,POINT (-114.168466441681 51.0495486236695)
6056,NB 36 ST NE @ Rundlehorn DR,ACTIVE,POINT (-113.981381176959 51.0719465624387)
6520,Richmond RD Terminal NB,INACTIVE,POINT (-114.160603828764 51.0185237173973)
7262,EB Westwinds DR @ 40 ST NE,ACTIVE,POINT (-113.975335765101 51.1000434733943)
5469,WB Northmount DR @ Brisebois DR NW,ACTIVE,POINT (-114.129240196213 51.0933219250308)
8404,NB Patterson BV @ Patterson CL SW,INACTIVE,POINT (-114.186550989198 51.0694771530809)
7408,EB 32 AV NE @ S. Gate of Spring Gardens,ACTIVE,POINT (-114.040873238781 51.0813664978269)
7419,NB 14 ST NW @ 2 AV NW,ACTIVE,POINT (-114.094586296904 51.054848894849)
8451,EB Aspen DR @ Maple WY NW,ACTIVE,POINT (-114.219643807643 51.0892211676932)
3776,SB Springbluff BV @ Springbluff LN SW,ACTIVE,POINT (-114.199181689227 51.022252828491)
8154,SB 52 ST NE @ 26 AV NE,ACTIVE,POINT (-113.958601523995 51.0757541640645)
2285,NB 84 ST SE @ 17 AV SE,INACTIVE,POINT (-113.913011939842 51.0443883683214)
9426,WB 16 AV NE @ 5 ST NE,ACTIVE,POINT (-114.051139034925 51.0670274089694)
7596,EB Richmond RD @ Stewart GR SW,ACTIVE,POINT (-114.170109658803 51.0172163911262)
2209,NB Legacy View SE @ Legacy CI SE,INACTIVE,POINT (-114.011907504494 50.8547348562314)
5347,WB 50 AV SW @ 20 ST SW,ACTIVE,POINT (-114.109870362377 51.00880576587)
3908,EB 64 AV N @ Centre ST N,INACTIVE,POINT (-114.061617303816 51.1104937765682)
3878,WB Silverado Skies DR @ Silverado Skies MR SW,ACTIVE,POINT (-114.083454412023 50.8882547691203)
7672,NB 10 ST NW @ 13 AV NW,ACTIVE,POINT (-114.084466574056 51.0644010849033)
2553,NB Redstone BV @ Red Embers WY,ACTIVE,POINT (-113.950790089955 51.1670666224772)
4140,SB Tuscany Ravine RD @ Tuscany Meadows DR NW,ACTIVE,POINT (-114.240605805016 51.1142282866255)
5479,NB Shawinigan DR @ Shawbrooke DR SW,ACTIVE,POINT (-114.087600801944 50.9068071795929)
2263,SB  Redstone ST @  Redstone PA NE,ACTIVE,POINT (-113.962190210016 51.1697372443394)
9357,SB 85 ST SW @ Wentworth DR,ACTIVE,POINT (-114.211155174925 51.0566219981222)
4786,EB Sage Valley DR NW @ Sage Valley RD NW,ACTIVE,POINT (-114.153400106217 51.179641063567)
7155,SB Scenic Acres BV @ Scenic Hill CL NW,ACTIVE,POINT (-114.218987885257 51.1172776281179)
2023,EB 35 AV NE @ 21 ST NE,INACTIVE,POINT (-114.007950562357 51.0838379484923)
9690,SB St Moritz DR@ 17 AV SW,INACTIVE,POINT (-114.216897092783 51.037250472049)
6251,WB Edgedale DR @ Edgemont BV NW,ACTIVE,POINT (-114.156965021292 51.1186813030648)
5611,EB 9 AV SE @ 19 ST SE,ACTIVE,POINT (-114.01954035115 51.0351387055595)
2417,EB 72 AV NE @ 8 ST NE,ACTIVE,POINT (-114.044381079051 51.1177109370537)
5865,WB 26 AV SE @ Portland ST,ACTIVE,POINT (-114.033720978783 51.0306695108397)
8186,SB Barlow TR @ 76 AV SE,ACTIVE,POINT (-113.982058336084 50.9846868045149)
2820,EB 72 AV SE @ 64 ST SE,ACTIVE,POINT (-113.939482489226 50.9893512543099)
4080,WB Bowfort RD @ Bowridge DR NW,ACTIVE,POINT (-114.209853114011 51.0850750928827)
5875,EB Memorial DR @ 39 ST SE,ACTIVE,POINT (-113.975925332387 51.0524930929001)
4813,NB Fairmount DR @ Franklin DR SE,ACTIVE,POINT (-114.063638755753 50.9893024098409)
6901,SB Edgemont DR @ Edgemont RD NW,ACTIVE,POINT (-114.148719548936 51.1165825159198)
7176,NB Ranchlands BV @ Ranchero DR NW,ACTIVE,POINT (-114.193911839021 51.1209775536402)
7187,NB Ranchero DR @ Ranchview DR NW,ACTIVE,POINT (-114.190147799316 51.1215347156491)
2067,WB Nolan Hill BV @ Nolanshire CR NW,ACTIVE,POINT (-114.164710394743 51.1732392440992)
8617,NB 31 ST NW @ 34 AV NW,INACTIVE,POINT (-114.129283958025 51.0847779975821)
2395,SB 36 ST NE @ 84 AV NE,INACTIVE,POINT (-113.981872845735 51.1285610712452)
3791,WB 10 AV @ E. of 14 ST SW,ACTIVE,POINT (-114.09299378589 51.0442313270008)
9870,WB Cranston DR SE @ W. of Cranwell SQ SE,ACTIVE,POINT (-113.986207697745 50.883470767109)
6448,NB Macleod TR @ Southland DR SE,ACTIVE,POINT (-114.071312419263 50.9656675311672)
4155,NB Dalhousie CTrain Station,ACTIVE,POINT (-114.160959942637 51.1035270862019)
7835,WB 11 AV SE @ 3 ST SE,INACTIVE,POINT (-114.056251613742 51.0422584909666)
7135,WB Silver Springs RD @ Silver Hill WY NW,ACTIVE,POINT (-114.203092201739 51.109306801787)
2008,STOP - 8  706856.6004,ACTIVE,POINT (-114.049932441517 51.0290338775113)
8197,WB Sherwood BV @ Sherwood PL NW,ACTIVE,POINT (-114.155907359256 51.1616742104054)
4845,SB Cougar Ridge DR @ Cougarstone CO SW,ACTIVE,POINT (-114.217857703292 51.0694894531718)
4438,SB Evanston VW @ Evansford RD NW,ACTIVE,POINT (-114.112819886985 51.1665300577242)
5675,EB Regal CR @ Russet RD NE,ACTIVE,POINT (-114.042046313283 51.0632085097573)
7689,EB Laguna WY @ 68 ST NE,INACTIVE,POINT (-113.93420862584 51.0840305467044)
8078,EB 7 AV SW @ 3 ST SW,ACTIVE,POINT (-114.070539985962 51.0466834997319)
7208,NB Hawkstone DR @ Hawkcliff WY NW,ACTIVE,POINT (-114.16607334375 51.1314410841208)
4321,WB Maryvale DR @ Maryvale WY NE,ACTIVE,POINT (-113.967987514448 51.0566858454484)
2449,Aspen Stone Blvd @ Aspenmont ht SW nearside,ACTIVE,POINT (-114.21481186563 51.0404999994082)
7628,SB Coventry Hills BV @ Coventry WY NE,ACTIVE,POINT (-114.05408370777 51.1608279313617)
6425,WB Oakwood DR @ Oakfield DR SW,ACTIVE,POINT (-114.133120429593 50.966338644986)
3579,WB Cranford DR @ Cranford PA SE,INACTIVE,POINT (-113.967850716781 50.8709413252)
5770,NB Crowchild TR @ Flanders AV SW,ACTIVE,POINT (-114.117454317756 51.0168214777769)
7683,SB Mount McKenzie DR @ Mount Brewster CI SE,ACTIVE,POINT (-113.98194518381 50.9196921610747)
6403,NB Hawkwood BV @ Hawksbrow RD NW,ACTIVE,POINT (-114.166891466422 51.1253175876169)
2386,EB Stoney Bv @ CT Stoney Garage,ACTIVE,POINT (-114.020610397425 51.1650462377659)
2050,SB Nolan Hill Bv @ Nolancliff Ct NW,ACTIVE,POINT (-114.171222482613 51.173536423858)
6779,NB 36 ST NE @ Whitefield DR,INACTIVE,POINT (-113.98144939854 51.0888769186256)
4872,NB Hunterview DR @ Hunterburn HL NW,ACTIVE,POINT (-114.083220183328 51.118239908337)
9853,EB McIvor BV @ Copperstone ST SE,ACTIVE,POINT (-113.934235631312 50.9159204532936)
6616,EB 40 AV NW @ E. of 49 ST NW,ACTIVE,POINT (-114.156569382228 51.0881257499677)
2580,NB Skyview Ranch WY @ Skyview Springs MR (proposed,INACTIVE,POINT (-113.962767985123 51.1638434847918)
9843,SB Fish Creek BV @ N. of Everbrook DR SW,ACTIVE,POINT (-114.110394303375 50.9207675121984)
8218,WB Evanston DR @ Evanscrest GA NW,ACTIVE,POINT (-114.107298464179 51.1791983731758)
4681,NB 10 ST SW @ 36 AV SW,INACTIVE,POINT (-114.087863593988 51.0218861683528)
6836,WB Arbour Lake WY @ Nose Hill DR NW,ACTIVE,POINT (-114.185600656249 51.1377864633656)
